id,imgfilename,imgtimestamp,imgfps,emotionapi,participant,block,calm,surprise,joy,others
3357,neutral-2fps-1557.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.17,0.07,0.45
3358,neutral-2fps-1558.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.19,0.43,0.27
3359,neutral-2fps-1559.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.3,0.32,0.18
3360,neutral-2fps-1560.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.03,0.24,0.4
3361,neutral-2fps-1561.jpg,imgtimestamp,2fps,google-vision,1,1,0.04,0.35,0.27,0.34
3362,neutral-2fps-1562.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.32,0,0.35
3363,neutral-2fps-1563.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.01,0.17,0.75
3364,neutral-2fps-1564.jpg,imgtimestamp,2fps,google-vision,1,1,0.18,0.2,0.31,0.31
3365,neutral-2fps-1565.jpg,imgtimestamp,2fps,google-vision,1,1,0.09,0.26,0.26,0.39
3366,neutral-2fps-1566.jpg,imgtimestamp,2fps,google-vision,1,1,0.29,0.2,0.19,0.32
3367,neutral-2fps-1567.jpg,imgtimestamp,2fps,google-vision,1,1,0,0.35,0.25,0.4
3368,neutral-2fps-1568.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.41,0.25,0.27
3369,neutral-2fps-1569.jpg,imgtimestamp,2fps,google-vision,1,1,0.29,0.12,0.11,0.49
3370,neutral-2fps-1570.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.13,0.36,0.26
3371,neutral-2fps-1571.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.28,0.11,0.42
3372,neutral-2fps-1572.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.05,0.67,0.16
3373,neutral-2fps-1573.jpg,imgtimestamp,2fps,google-vision,1,1,0.23,0.09,0.2,0.48
3374,neutral-2fps-1574.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.33,0.36,0.2
3375,neutral-2fps-1575.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.33,0.15,0.16
3376,neutral-2fps-1576.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.63,0.18,0.08
3377,neutral-2fps-1577.jpg,imgtimestamp,2fps,google-vision,1,1,0.39,0.51,0.1,0
3378,neutral-2fps-1578.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.14,0.1,0.72
3379,neutral-2fps-1579.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.16,0.15,0.57
3380,neutral-2fps-1580.jpg,imgtimestamp,2fps,google-vision,1,1,0.37,0.23,0.32,0.08
3381,neutral-2fps-1581.jpg,imgtimestamp,2fps,google-vision,1,1,0.09,0.21,0.26,0.43
3382,neutral-2fps-1582.jpg,imgtimestamp,2fps,google-vision,1,1,0,0.19,0.37,0.44
3383,neutral-2fps-1583.jpg,imgtimestamp,2fps,google-vision,1,1,0.6,0.13,0.05,0.22
3384,neutral-2fps-1584.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.28,0.42,0.25
3385,neutral-2fps-1585.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.43,0.15,0.07
3386,neutral-2fps-1586.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.11,0.41,0.17
3387,neutral-2fps-1587.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.43,0.35,0.04
3388,neutral-2fps-1588.jpg,imgtimestamp,2fps,google-vision,1,1,0.06,0.45,0.4,0.09
3389,neutral-2fps-1589.jpg,imgtimestamp,2fps,google-vision,1,1,0.06,0.27,0.33,0.35
3390,neutral-2fps-1590.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.27,0.25,0.21
3391,neutral-2fps-1591.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.3,0.29,0.15
3392,neutral-2fps-1592.jpg,imgtimestamp,2fps,google-vision,1,1,0.4,0.4,0.19,0.01
3393,neutral-2fps-1593.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.34,0.1,0.26
3394,neutral-2fps-1594.jpg,imgtimestamp,2fps,google-vision,1,1,0.06,0.43,0.42,0.09
3395,neutral-2fps-1595.jpg,imgtimestamp,2fps,google-vision,1,1,0.25,0.18,0.17,0.4
3396,neutral-2fps-1596.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.2,0.2,0.28
3397,neutral-2fps-1597.jpg,imgtimestamp,2fps,google-vision,1,1,0.14,0.12,0.38,0.36
3398,neutral-2fps-1598.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.01,0.52,0.36
3399,neutral-2fps-1599.jpg,imgtimestamp,2fps,google-vision,1,1,0.15,0.05,0.41,0.39
3400,neutral-2fps-1600.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.03,0.4,0.36
3401,neutral-2fps-1601.jpg,imgtimestamp,2fps,google-vision,1,1,0.28,0.37,0.31,0.04
3402,neutral-2fps-1602.jpg,imgtimestamp,2fps,google-vision,1,1,0.51,0.24,0.01,0.24
3403,neutral-2fps-1603.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.35,0.02,0.32
3404,neutral-2fps-1604.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.46,0.11,0.01
3405,neutral-2fps-1605.jpg,imgtimestamp,2fps,google-vision,1,1,0.34,0.16,0.16,0.35
3406,neutral-2fps-1606.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.22,0.28,0.19
3407,neutral-2fps-1607.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.23,0.21,0.35
3408,neutral-2fps-1608.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.19,0.24,0.35
3409,neutral-2fps-1609.jpg,imgtimestamp,2fps,google-vision,1,1,0.29,0.22,0.18,0.31
3410,neutral-2fps-1610.jpg,imgtimestamp,2fps,google-vision,1,1,0.46,0.34,0.16,0.03
3411,neutral-2fps-1611.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.32,0.28,0.09
3412,neutral-2fps-1612.jpg,imgtimestamp,2fps,google-vision,1,1,0.2,0.25,0.32,0.22
3413,neutral-2fps-1613.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.17,0.41,0.11
3414,neutral-2fps-1614.jpg,imgtimestamp,2fps,google-vision,1,1,0.08,0.15,0.63,0.14
3415,neutral-2fps-1615.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.09,0.39,0.3
3416,neutral-2fps-1616.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.25,0.37,0.06
3417,neutral-2fps-1617.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.22,0.03,0.37
3418,neutral-2fps-1618.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.01,0.12,0.51
3419,neutral-2fps-1619.jpg,imgtimestamp,2fps,google-vision,1,1,0.15,0.29,0.12,0.43
3420,neutral-2fps-1620.jpg,imgtimestamp,2fps,google-vision,1,1,0.18,0.42,0.08,0.31
3421,neutral-2fps-1621.jpg,imgtimestamp,2fps,google-vision,1,1,0.03,0.34,0.36,0.26
3422,neutral-2fps-1622.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.35,0.22,0.24
3423,neutral-2fps-1623.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.16,0.32,0.36
3424,neutral-2fps-1624.jpg,imgtimestamp,2fps,google-vision,1,1,0.01,0.21,0.51,0.27
3425,neutral-2fps-1625.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.22,0.22,0.24
3426,neutral-2fps-1626.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.48,0.3,0.01
3427,neutral-2fps-1627.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.33,0.19,0.31
3428,neutral-2fps-1628.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.54,0.07,0.2
3429,neutral-2fps-1629.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.56,0.09,0.18
3430,neutral-2fps-1630.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.04,0.24,0.37
3431,neutral-2fps-1631.jpg,imgtimestamp,2fps,google-vision,1,1,0.23,0.38,0.14,0.25
3432,neutral-2fps-1632.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.01,0.59,0.05
3433,neutral-2fps-1633.jpg,imgtimestamp,2fps,google-vision,1,1,0.72,0.08,0.06,0.14
3434,neutral-2fps-1634.jpg,imgtimestamp,2fps,google-vision,1,1,0.1,0.67,0.04,0.19
3435,neutral-2fps-1635.jpg,imgtimestamp,2fps,google-vision,1,1,0,0.38,0.46,0.16
3436,neutral-2fps-1636.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.32,0.09,0.16
3437,neutral-2fps-1637.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.34,0.39,0.06
3438,neutral-2fps-1638.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.07,0.09,0.45
3439,neutral-2fps-1639.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.05,0.34,0.23
3440,neutral-2fps-1640.jpg,imgtimestamp,2fps,google-vision,1,1,0.37,0.41,0.21,0.01
3441,neutral-2fps-1641.jpg,imgtimestamp,2fps,google-vision,1,1,0.39,0.21,0.09,0.31
3442,neutral-2fps-1642.jpg,imgtimestamp,2fps,google-vision,1,1,0.2,0.29,0.3,0.21
3443,neutral-2fps-1643.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.41,0.37,0.05
3444,neutral-2fps-1644.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.05,0.39,0.28
3445,neutral-2fps-1645.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.24,0.07,0.64
3446,neutral-2fps-1646.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.35,0.05,0.47
3447,neutral-2fps-1647.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.36,0.03,0.27
3448,neutral-2fps-1648.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.58,0.03,0.01
3449,neutral-2fps-1649.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.02,0.5,0.18
3450,neutral-2fps-1650.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.36,0,0.48
3451,neutral-2fps-1651.jpg,imgtimestamp,2fps,google-vision,1,1,0.45,0.08,0.11,0.37
3452,neutral-2fps-1652.jpg,imgtimestamp,2fps,google-vision,1,1,0.31,0.56,0.07,0.06
3453,neutral-2fps-1653.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.22,0.03,0.39
3454,neutral-2fps-1654.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.3,0.48,0.17
3455,neutral-2fps-1655.jpg,imgtimestamp,2fps,google-vision,1,1,0.46,0.48,0.01,0.05
3456,neutral-2fps-1656.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.22,0.3,0.18
3457,neutral-2fps-1657.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.21,0.21,0.48
3458,neutral-2fps-1658.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.35,0.04,0.26
3459,neutral-2fps-1659.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.19,0.25,0.24
3460,neutral-2fps-1660.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.34,0,0.44
3461,neutral-2fps-1661.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.3,0.3,0.24
3462,neutral-2fps-1662.jpg,imgtimestamp,2fps,google-vision,1,1,0.25,0.19,0.22,0.34
3463,neutral-2fps-1663.jpg,imgtimestamp,2fps,google-vision,1,1,0.11,0.34,0.21,0.34
3464,neutral-2fps-1664.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.15,0.03,0.46
3465,neutral-2fps-1665.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.32,0.36,0.05
3466,neutral-2fps-1666.jpg,imgtimestamp,2fps,google-vision,1,1,0.28,0.18,0.14,0.4
3467,neutral-2fps-1667.jpg,imgtimestamp,2fps,google-vision,1,1,0.01,0.18,0.38,0.43
3468,neutral-2fps-1668.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.02,0.44,0.36
3469,neutral-2fps-1669.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.06,0.03,0.47
3470,neutral-2fps-1670.jpg,imgtimestamp,2fps,google-vision,1,1,0.56,0.22,0.05,0.16
3471,neutral-2fps-1671.jpg,imgtimestamp,2fps,google-vision,1,1,0.29,0.22,0.21,0.28
3472,neutral-2fps-1672.jpg,imgtimestamp,2fps,google-vision,1,1,0.03,0.45,0.36,0.16
3473,neutral-2fps-1673.jpg,imgtimestamp,2fps,google-vision,1,1,0.28,0.18,0.23,0.32
3474,neutral-2fps-1674.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.19,0.23,0.2
3475,neutral-2fps-1675.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.46,0.28,0.02
3476,neutral-2fps-1676.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.31,0.22,0.28
3477,neutral-2fps-1677.jpg,imgtimestamp,2fps,google-vision,1,1,0.14,0.37,0.2,0.28
3478,neutral-2fps-1678.jpg,imgtimestamp,2fps,google-vision,1,1,0.42,0.2,0.12,0.26
3479,neutral-2fps-1679.jpg,imgtimestamp,2fps,google-vision,1,1,0.51,0.24,0.03,0.22
3480,neutral-2fps-1680.jpg,imgtimestamp,2fps,google-vision,1,1,0.46,0.2,0.24,0.1
3481,neutral-2fps-1681.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.13,0.37,0.35
3482,neutral-2fps-1682.jpg,imgtimestamp,2fps,google-vision,1,1,0.37,0.1,0.33,0.2
3483,neutral-2fps-1683.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.07,0.28,0.39
3484,neutral-2fps-1684.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.3,0.05,0.32
3485,neutral-2fps-1685.jpg,imgtimestamp,2fps,google-vision,1,1,0.23,0.28,0.18,0.31
3486,neutral-2fps-1686.jpg,imgtimestamp,2fps,google-vision,1,1,0.01,0.75,0.09,0.15
3487,neutral-2fps-1687.jpg,imgtimestamp,2fps,google-vision,1,1,0.52,0.02,0.26,0.21
3488,neutral-2fps-1688.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.27,0.3,0.16
3489,neutral-2fps-1689.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.4,0.19,0.25
3490,neutral-2fps-1690.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.2,0.33,0.2
3491,neutral-2fps-1691.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.52,0.16,0.02
3492,neutral-2fps-1692.jpg,imgtimestamp,2fps,google-vision,1,1,0.08,0.25,0.31,0.36
3493,neutral-2fps-1693.jpg,imgtimestamp,2fps,google-vision,1,1,0.34,0.23,0.36,0.08
3494,neutral-2fps-1694.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.27,0.28,0.19
3495,neutral-2fps-1695.jpg,imgtimestamp,2fps,google-vision,1,1,0.46,0.35,0.01,0.18
3496,neutral-2fps-1696.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.23,0.27,0.45
3497,neutral-2fps-1697.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.16,0.22,0.31
3498,neutral-2fps-1698.jpg,imgtimestamp,2fps,google-vision,1,1,0.27,0.08,0.25,0.39
3499,neutral-2fps-1699.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.1,0.03,0.44
3500,neutral-2fps-1700.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.28,0.15,0.22
3501,neutral-2fps-1701.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.33,0.1,0.36
3502,neutral-2fps-1702.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.57,0.11,0.25
3503,neutral-2fps-1703.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.33,0.29,0.07
3504,neutral-2fps-1704.jpg,imgtimestamp,2fps,google-vision,1,1,0.59,0.12,0.01,0.29
3505,neutral-2fps-1705.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.28,0.35,0.02
3506,neutral-2fps-1706.jpg,imgtimestamp,2fps,google-vision,1,1,0.35,0.11,0.06,0.49
3507,neutral-2fps-1707.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.2,0.15,0.39
3508,neutral-2fps-1708.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.17,0.3,0.41
3509,neutral-2fps-1709.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.36,0.16,0.18
3510,neutral-2fps-1710.jpg,imgtimestamp,2fps,google-vision,1,1,0.08,0.45,0.12,0.35
3511,neutral-2fps-1711.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.08,0.29,0.2
3512,neutral-2fps-1712.jpg,imgtimestamp,2fps,google-vision,1,1,0.2,0.38,0.11,0.31
3513,neutral-2fps-1713.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.17,0.12,0.54
3514,neutral-2fps-1714.jpg,imgtimestamp,2fps,google-vision,1,1,0.03,0.47,0.08,0.43
3515,neutral-2fps-1715.jpg,imgtimestamp,2fps,google-vision,1,1,0.13,0.24,0.48,0.14
3516,neutral-2fps-1716.jpg,imgtimestamp,2fps,google-vision,1,1,0.09,0.42,0.36,0.13
3517,neutral-2fps-1717.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.37,0.05,0.22
3518,neutral-2fps-1718.jpg,imgtimestamp,2fps,google-vision,1,1,0.01,0.37,0.09,0.52
3519,neutral-2fps-1719.jpg,imgtimestamp,2fps,google-vision,1,1,0.15,0.34,0.16,0.35
3520,neutral-2fps-1720.jpg,imgtimestamp,2fps,google-vision,1,1,0.15,0.36,0.47,0.02
3521,neutral-2fps-1721.jpg,imgtimestamp,2fps,google-vision,1,1,0.25,0.33,0.35,0.08
3522,neutral-2fps-1722.jpg,imgtimestamp,2fps,google-vision,1,1,0.01,0.39,0.14,0.47
3523,neutral-2fps-1723.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.3,0.19,0.3
3524,neutral-2fps-1724.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.41,0.02,0.18
3525,neutral-2fps-1725.jpg,imgtimestamp,2fps,google-vision,1,1,0.44,0.09,0.2,0.27
3526,neutral-2fps-1726.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.31,0.33,0.06
3527,neutral-2fps-1727.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.3,0.31,0.15
3528,neutral-2fps-1728.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.17,0.33,0.18
3529,neutral-2fps-1729.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.74,0.06,0.05
3530,neutral-2fps-1730.jpg,imgtimestamp,2fps,google-vision,1,1,0.14,0.39,0.15,0.32
3531,neutral-2fps-1731.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.2,0.21,0.27
3532,neutral-2fps-1732.jpg,imgtimestamp,2fps,google-vision,1,1,0.39,0.2,0.3,0.11
3533,neutral-2fps-1733.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.22,0.27,0.35
3534,neutral-2fps-1734.jpg,imgtimestamp,2fps,google-vision,1,1,0.39,0.1,0.24,0.27
3535,neutral-2fps-1735.jpg,imgtimestamp,2fps,google-vision,1,1,0.13,0.21,0.32,0.33
3536,neutral-2fps-1736.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.34,0.24,0.17
3537,neutral-2fps-1737.jpg,imgtimestamp,2fps,google-vision,1,1,0.02,0.51,0.41,0.06
3538,neutral-2fps-1738.jpg,imgtimestamp,2fps,google-vision,1,1,0.33,0.17,0.22,0.27
3539,neutral-2fps-1739.jpg,imgtimestamp,2fps,google-vision,1,1,0.15,0.36,0.34,0.15
3540,neutral-2fps-1740.jpg,imgtimestamp,2fps,google-vision,1,1,0.09,0.41,0.39,0.12
3541,neutral-2fps-1741.jpg,imgtimestamp,2fps,google-vision,1,1,0.18,0.29,0.24,0.29
3542,neutral-2fps-1742.jpg,imgtimestamp,2fps,google-vision,1,1,0.47,0.13,0.08,0.32
3543,neutral-2fps-1743.jpg,imgtimestamp,2fps,google-vision,1,1,0.04,0.4,0.3,0.26
3544,neutral-2fps-1744.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.01,0.75,0.11
3545,neutral-2fps-1745.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.05,0.15,0.73
3546,neutral-2fps-1746.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.13,0.35,0.31
3547,neutral-2fps-1747.jpg,imgtimestamp,2fps,google-vision,1,1,0.08,0.14,0.51,0.27
3548,neutral-2fps-1748.jpg,imgtimestamp,2fps,google-vision,1,1,0.25,0.3,0.25,0.19
3549,neutral-2fps-1749.jpg,imgtimestamp,2fps,google-vision,1,1,0.1,0.06,0.36,0.49
3550,neutral-2fps-1750.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.31,0.22,0.14
3551,neutral-2fps-1751.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.37,0.14,0.31
3552,neutral-2fps-1752.jpg,imgtimestamp,2fps,google-vision,1,1,0.44,0.14,0.26,0.16
3553,neutral-2fps-1753.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.4,0.18,0.2
3554,neutral-2fps-1754.jpg,imgtimestamp,2fps,google-vision,1,1,0.36,0.24,0.37,0.03
3555,neutral-2fps-1755.jpg,imgtimestamp,2fps,google-vision,1,1,0.12,0.01,0.43,0.44
3556,neutral-2fps-1756.jpg,imgtimestamp,2fps,google-vision,1,1,0.4,0.17,0.09,0.34
3557,neutral-2fps-1757.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.23,0.2,0.24
3558,neutral-2fps-1758.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.3,0.19,0.3
3559,neutral-2fps-1759.jpg,imgtimestamp,2fps,google-vision,1,1,0.41,0.38,0.11,0.09
3560,neutral-2fps-1760.jpg,imgtimestamp,2fps,google-vision,1,1,0.26,0.28,0.27,0.19
3561,neutral-2fps-1761.jpg,imgtimestamp,2fps,google-vision,1,1,0.32,0.19,0.2,0.29
3562,neutral-2fps-1762.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.22,0.31,0.3
3563,neutral-2fps-1763.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.26,0.55,0.12
3564,neutral-2fps-1764.jpg,imgtimestamp,2fps,google-vision,1,1,0.28,0.17,0.11,0.43
3565,neutral-2fps-1765.jpg,imgtimestamp,2fps,google-vision,1,1,0.05,0.33,0.24,0.38
3566,neutral-2fps-1766.jpg,imgtimestamp,2fps,google-vision,1,1,0.3,0.29,0.16,0.25
3567,neutral-2fps-1767.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.25,0.3,0.21
3568,neutral-2fps-1768.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.33,0.39,0.04
3569,neutral-2fps-1769.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.15,0.33,0.09
3570,neutral-2fps-1770.jpg,imgtimestamp,2fps,google-vision,1,1,0.1,0.33,0.22,0.35
3571,neutral-2fps-1771.jpg,imgtimestamp,2fps,google-vision,1,1,0.04,0.39,0.39,0.19
3572,neutral-2fps-1772.jpg,imgtimestamp,2fps,google-vision,1,1,0.53,0.07,0.1,0.3
3573,neutral-2fps-1773.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.45,0.4,0.08
3574,neutral-2fps-1774.jpg,imgtimestamp,2fps,google-vision,1,1,0.25,0.29,0.33,0.13
3575,neutral-2fps-1775.jpg,imgtimestamp,2fps,google-vision,1,1,0.4,0.31,0.15,0.14
3576,neutral-2fps-1776.jpg,imgtimestamp,2fps,google-vision,1,1,0.23,0.18,0.31,0.28
3577,neutral-2fps-1777.jpg,imgtimestamp,2fps,google-vision,1,1,0.16,0.49,0.2,0.15
3578,neutral-2fps-1778.jpg,imgtimestamp,2fps,google-vision,1,1,0.37,0.29,0.22,0.12
3579,neutral-2fps-1779.jpg,imgtimestamp,2fps,google-vision,1,1,0.04,0.48,0.15,0.33
3580,neutral-2fps-1780.jpg,imgtimestamp,2fps,google-vision,1,1,0.21,0.49,0.18,0.12
3581,neutral-2fps-1781.jpg,imgtimestamp,2fps,google-vision,1,1,0.29,0.19,0.37,0.14
3582,neutral-2fps-1782.jpg,imgtimestamp,2fps,google-vision,1,1,0.28,0.28,0.21,0.23
3583,neutral-2fps-1783.jpg,imgtimestamp,2fps,google-vision,1,1,0.14,0.14,0.36,0.36
3584,neutral-2fps-1784.jpg,imgtimestamp,2fps,google-vision,1,1,0.34,0.21,0.27,0.18
3585,neutral-2fps-1785.jpg,imgtimestamp,2fps,google-vision,1,1,0.38,0.49,0.08,0.04
3586,neutral-2fps-1786.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.25,0.37,0.16
3587,neutral-2fps-1787.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.35,0.22,0.19
3588,neutral-2fps-1788.jpg,imgtimestamp,2fps,google-vision,1,1,0.17,0.37,0.12,0.35
3589,neutral-2fps-1789.jpg,imgtimestamp,2fps,google-vision,1,1,0.18,0.27,0.28,0.27
3590,neutral-2fps-1790.jpg,imgtimestamp,2fps,google-vision,1,1,0.14,0.26,0.41,0.19
3591,neutral-2fps-1791.jpg,imgtimestamp,2fps,google-vision,1,1,0.43,0.2,0.12,0.25
3592,neutral-2fps-1792.jpg,imgtimestamp,2fps,google-vision,1,1,0.41,0.2,0.01,0.38
3593,neutral-2fps-1793.jpg,imgtimestamp,2fps,google-vision,1,1,0.08,0.16,0.32,0.43
3594,neutral-2fps-1794.jpg,imgtimestamp,2fps,google-vision,1,1,0.07,0.3,0.26,0.37
3595,neutral-2fps-1795.jpg,imgtimestamp,2fps,google-vision,1,1,0.4,0.08,0.08,0.44
3596,neutral-2fps-1796.jpg,imgtimestamp,2fps,google-vision,1,1,0.59,0.02,0.15,0.24
3597,neutral-2fps-1797.jpg,imgtimestamp,2fps,google-vision,1,1,0.19,0.32,0.08,0.41
3598,neutral-2fps-1798.jpg,imgtimestamp,2fps,google-vision,1,1,0.24,0.05,0.38,0.32
3599,neutral-2fps-1799.jpg,imgtimestamp,2fps,google-vision,1,1,0.22,0.06,0.37,0.35
3600,neutral-2fps-0.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.12,0.05,0.42,0.42
3601,neutral-2fps-1.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.15,0.29,0.27,0.3
3602,neutral-2fps-2.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.29,0.31,0.3,0.11
3603,neutral-2fps-3.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.37,0.28,0.3,0.04
3604,neutral-2fps-4.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.66,0.29,0.02,0.03
3605,neutral-2fps-5.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.37,0.25,0.09,0.29
3606,neutral-2fps-6.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.04,0.42,0.42,0.11
3607,neutral-2fps-7.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.3,0.33,0.06,0.32
3608,neutral-2fps-8.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.22,0.26,0.35,0.18
3609,neutral-2fps-9.jpg,imgtimestamp,2fps,aws-rekognition,1,1,0.26,0.29,0.34,0.11
